hotel,lead_time,arrival_date_week_number,arrival_date_day_of_month,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,has_children,is_domestic,arrival_date_month_April,arrival_date_month_August,arrival_date_month_December,arrival_date_month_February,arrival_date_month_January,arrival_date_month_July,arrival_date_month_June,arrival_date_month_March,arrival_date_month_May,arrival_date_month_November,arrival_date_month_October,arrival_date_month_September,meal_BB,meal_HB,meal_Other,meal_SC,market_segment_Direct,market_segment_Offline_TA_TO,market_segment_Online_TA,market_segment_Other,distribution_channel_Direct,distribution_channel_Other,distribution_channel_TA_TO,reserved_room_type_A,reserved_room_type_D,reserved_room_type_E,reserved_room_type_Other,customer_type_Other,customer_type_Transient,customer_type_Transient_Party,is_canceled
0.0,0.003179650238473768,0.46153846153846156,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.026975925925925924,0.0,0.4,0.05357142857142857,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.07631160572337042,0.6346153846153846,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04861111111111111,0.0,0.2,0.10714285714285714,0.06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.14149443561208266,0.7307692307692307,0.6333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.017592592592592594,0.0,0.4,0.125,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.05564387917329094,0.34615384615384615,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,0.0,0.4,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.003179650238473768,0.8846153846153846,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01814814814814815,0.0,0.0,0.017857142857142856,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.03179650238473768,0.25,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04259259259259259,0.0,0.0,0.03571428571428571,0.08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.028616852146263912,0.8269230769230769,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.008518518518518519,0.0,0.0,0.08928571428571429,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.09697933227344992,0.6730769230769231,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.01526851851851852,0.0,0.0,0.03571428571428571,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.012718600953895072,0.19230769230769232,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.022962962962962963,0.0,0.0,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.033386327503974564,0.23076923076923078,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03571428571428571,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.011128775834658187,0.2692307692307692,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02148148148148148,0.0,0.2,0.03571428571428571,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.1192368839427663,0.4230769230769231,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.0,0.2,0.05357142857142857,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.001589825119236884,0.6153846153846154,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.024444444444444446,0.0,0.4,0.03571428571428571,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.030206677265500796,0.36538461538461536,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.0,0.0,0.03571428571428571,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.08744038155802862,0.4423076923076923,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.045925925925925926,0.0,0.2,0.125,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.034976152623211444,0.5192307692307693,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.02574074074074074,0.0,0.2,0.03571428571428571,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0397456279809221,0.8461538461538461,0.2,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.016842592592592593,0.0,0.2,0.07142857142857142,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.11538461538461539,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.017857142857142856,0.04,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.10969793322734499,0.5384615384615384,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.4,0.08928571428571429,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.7344992050874404,0.4807692307692308,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.019814814814814816,0.0,0.2,0.07142857142857142,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.13354531001589826,0.6923076923076923,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.023166666666666665,0.0,0.4,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.16216216216216217,0.4423076923076923,0.13333333333333333,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.012037037037037037,0.0,0.2,0.017857142857142856,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.019077901430842606,0.21153846153846154,0.8,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.012718600953895072,1.0,0.9333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.01932037037037037,0.0,0.0,0.10714285714285714,0.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.05405405405405406,0.40384615384615385,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.05357142857142857,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.04451510333863275,0.5576923076923077,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.023950000000000003,0.0,0.2,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.20985691573926868,0.7692307692307693,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.016622222222222222,0.0,0.0,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.006359300476947536,0.8076923076923077,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.01574074074074074,0.0,0.0,0.017857142857142856,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.34340222575516693,0.3269230769230769,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.08928571428571429,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.03656597774244833,0.3269230769230769,0.9333333333333333,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.02549444444444444,0.0,0.4,0.05357142857142857,0.06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.009538950715421303,0.5961538461538461,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.030864814814814814,0.0,0.4,0.05357142857142857,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.42130365659777425,0.4423076923076923,0.4666666666666667,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.017425925925925925,0.3333333333333333,0.4,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.017488076311605722,0.34615384615384615,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.020370370370370372,0.0,0.2,0.03571428571428571,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.11446740858505565,0.6923076923076923,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.03571428571428571,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.10651828298887123,0.5576923076923077,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.022833333333333334,0.0,0.2,0.03571428571428571,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.3688394276629571,0.5576923076923077,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.0,0.2,0.05357142857142857,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.06041335453100159,0.21153846153846154,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.017787037037037035,0.0,0.4,0.07142857142857142,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.00794912559618442,0.07692307692307693,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.015135185185185186,0.0,0.2,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.2957074721780604,0.5384615384615384,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04518518518518518,0.0,0.0,0.125,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.14149443561208266,0.36538461538461536,0.26666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.013888888888888888,0.0,0.0,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.06836248012718601,0.057692307692307696,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.013851851851851851,0.0,0.4,0.07142857142857142,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.1589825119236884,0.5,0.03333333333333333,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.03481481481481481,0.0,0.6,0.017857142857142856,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.009538950715421303,0.5769230769230769,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.029029629629629627,0.3333333333333333,0.4,0.07142857142857142,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.022257551669316374,0.6923076923076923,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.020324074074074074,0.0,0.2,0.07142857142857142,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.4276629570747218,0.7884615384615384,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.018983333333333335,0.0,0.0,0.08928571428571429,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.02066772655007949,0.6538461538461539,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.027592592592592592,0.0,0.0,0.08928571428571429,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.00794912559618442,0.25,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.008222222222222223,0.3333333333333333,0.2,0.05357142857142857,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.16375198728139906,0.9807692307692307,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.3036565977742448,0.3269230769230769,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.010501851851851852,0.0,0.0,0.125,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.09697933227344992,0.3269230769230769,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.018094444444444444,0.0,0.0,0.03571428571428571,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.09220985691573927,0.038461538461538464,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.4,0.14285714285714285,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.014308426073131956,0.36538461538461536,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.025925925925925925,0.0,0.6,0.05357142857142857,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.06041335453100159,0.46153846153846156,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.2,0.07142857142857142,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.009538950715421303,0.8653846153846154,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.017407407407407406,0.0,0.0,0.017857142857142856,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.9615384615384616,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0065018518518518515,0.0,0.2,0.03571428571428571,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.18441971383147854,0.5769230769230769,0.9,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0255,0.0,0.2,0.017857142857142856,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.02066772655007949,0.23076923076923078,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.01574074074074074,0.0,0.2,0.017857142857142856,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.16057233704292528,0.21153846153846154,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.006851851851851852,0.0,0.0,0.125,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.017488076311605722,0.4423076923076923,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.014074074074074074,0.0,0.0,0.125,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.06677265500794913,0.2692307692307692,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.01888888888888889,0.3333333333333333,0.0,0.05357142857142857,0.04,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.058823529411764705,0.7307692307692307,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.021111111111111112,0.0,0.6,0.03571428571428571,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.04292527821939587,0.6153846153846154,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03833333333333333,0.0,0.4,0.07142857142857142,0.04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.11605723370429252,0.34615384615384615,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03151296296296296,0.0,0.0,0.10714285714285714,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
